split,instrument,topic,lag,m5_confirmed,m5_score,m5_pvalue,m5_n,m5_reason,m6_confirmed,m6_score,m6_pvalue,m6_n,m6_reason,confirmed,error,elapsed_s
train,MSCI_WORLD,inflation_emb,7,False,-0.000241,0.633474,454,z_below_crit,False,0.03402,0.275,448,bootstrap_ci_includes_zero,False,,0.19
train,MSCI_WORLD,inflation_emb,14,False,0.000138,0.794847,454,z_below_crit,False,0.063526,0.93,441,ic_below_min,False,,0.18
train,MSCI_WORLD,inflation_emb,30,False,-0.000146,0.804935,454,z_below_crit,False,0.033332,0.715,425,ic_below_min,False,,0.22
train,MSCI_WORLD,inflation_emb,60,False,-0.000124,0.472725,454,z_below_crit,True,0.091466,0.03,395,ok,False,,0.33
train,MSCI_WORLD,inflation_emb,90,False,5.3e-05,0.495789,454,z_below_crit,False,0.063508,0.88,365,ic_below_min,False,,0.48
train,MSCI_WORLD,banking_emb,1,False,0.000447,0.383609,454,z_below_crit,False,0.037824,0.77,454,ic_below_min,False,,0.17
train,MSCI_WORLD,banking_emb,7,False,0.000142,0.788957,454,z_below_crit,False,0.094496,0.965,448,ic_below_min,False,,0.17
train,MSCI_WORLD,banking_emb,14,False,0.000643,0.238843,454,z_below_crit,False,0.024853,0.335,441,bootstrap_ci_includes_zero,False,,0.18
train,MSCI_WORLD,banking_emb,30,False,-0.000289,0.64276,454,z_below_crit,False,0.021306,0.615,425,ic_below_min,False,,0.21
train,MSCI_WORLD,banking_emb,60,False,4.7e-05,0.725564,454,z_below_crit,False,0.08183,0.055,395,bootstrap_ci_includes_zero,False,,0.37
train,MSCI_WORLD,banking_emb,90,False,-1.9e-05,0.668148,454,z_below_crit,False,0.016971,0.57,365,ic_below_min,False,,0.5
train,MSCI_WORLD,gold_emb,1,False,0.000219,0.659027,454,z_below_crit,False,0.008386,0.595,454,ic_below_min,False,,0.2
train,MSCI_WORLD,gold_emb,7,False,-7.6e-05,0.87572,454,z_below_crit,False,0.097622,0.96,448,ic_below_min,False,,0.18
train,MSCI_WORLD,gold_emb,14,False,-0.000134,0.794992,454,z_below_crit,False,0.115868,0.985,441,ic_below_min,False,,0.2
train,MSCI_WORLD,gold_emb,30,False,-0.000396,0.498568,454,z_below_crit,False,0.101084,0.965,425,ic_below_min,False,,0.21
train,MSCI_WORLD,gold_emb,60,False,-0.0001,0.585608,454,z_below_crit,False,0.013306,0.385,395,bootstrap_ci_includes_zero,False,,0.36
train,MSCI_WORLD,gold_emb,90,False,-3e-06,0.974234,454,z_below_crit,False,0.017097,0.64,365,ic_below_min,False,,0.46
train,DXY,oil_emb,1,False,0.000195,0.373361,451,z_below_crit,False,0.072864,0.925,451,ic_below_min,False,,0.16
train,DXY,oil_emb,7,False,-9.5e-05,0.67937,451,z_below_crit,False,0.027925,0.27,445,bootstrap_ci_includes_zero,False,,0.19
train,DXY,oil_emb,14,False,8.9e-05,0.718384,451,z_below_crit,False,0.023752,0.65,438,ic_below_min,False,,0.2
train,DXY,oil_emb,30,False,0.000193,0.501801,451,z_below_crit,False,0.007052,0.505,422,ic_below_min,False,,0.21
train,DXY,oil_emb,60,False,8e-06,0.912681,451,z_below_crit,False,0.024947,0.3,392,bootstrap_ci_includes_zero,False,,0.34
train,DXY,oil_emb,90,False,4e-05,0.247981,451,z_below_crit,False,0.068121,0.84,362,ic_below_min,False,,0.48
train,DXY,rate_emb,1,False,5.2e-05,0.831832,451,z_below_crit,False,0.039019,0.77,451,ic_below_min,False,,0.17
train,DXY,rate_emb,7,False,-0.000136,0.588615,451,z_below_crit,False,0.002805,0.56,445,ic_below_min,False,,0.17
train,DXY,rate_emb,14,True,0.000614,0.019662,451,ok,False,0.076742,0.055,438,bootstrap_ci_includes_zero,False,,0.68
train,DXY,rate_emb,30,False,8.8e-05,0.762204,451,z_below_crit,False,0.097559,0.965,422,ic_below_min,False,,0.84
train,DXY,rate_emb,60,False,3.5e-05,0.56429,451,z_below_crit,False,0.09958,0.975,392,ic_below_min,False,,0.66
train,DXY,rate_emb,90,False,7e-06,0.749552,451,z_below_crit,False,0.075164,0.89,362,ic_below_min,False,,1.09
train,DXY,ruble_emb,1,False,-3.1e-05,0.900603,451,z_below_crit,False,0.011218,0.59,451,ic_below_min,False,,0.23
train,DXY,ruble_emb,7,False,0.000103,0.691255,451,z_below_crit,False,0.059216,0.89,445,ic_below_min,False,,0.24
train,DXY,ruble_emb,14,False,-5.6e-05,0.838181,451,z_below_crit,False,0.053431,0.875,438,ic_below_min,False,,0.23
train,DXY,ruble_emb,30,False,3.7e-05,0.902268,451,z_below_crit,False,0.062906,0.095,422,bootstrap_ci_includes_zero,False,,0.32
train,DXY,ruble_emb,60,False,3.1e-05,0.690725,451,z_below_crit,False,0.04251,0.76,392,ic_below_min,False,,0.41
train,DXY,ruble_emb,90,False,0.0,0.997215,451,z_below_crit,False,0.050249,0.185,362,bootstrap_ci_includes_zero,False,,0.46
train,DXY,sanctions_emb,1,False,1e-05,0.96457,451,z_below_crit,False,0.049387,0.135,451,bootstrap_ci_includes_zero,False,,0.16
train,DXY,sanctions_emb,7,False,-0.000125,0.601837,451,z_below_crit,False,0.047465,0.85,445,ic_below_min,False,,0.18
train,DXY,sanctions_emb,14,False,0.000231,0.362393,451,z_below_crit,False,0.051651,0.085,438,bootstrap_ci_includes_zero,False,,0.22
train,DXY,sanctions_emb,30,False,-0.000297,0.30641,451,z_below_crit,True,0.103423,0.04,422,ok,False,,0.22
train,DXY,sanctions_emb,60,False,-5.4e-05,0.443041,451,z_below_crit,False,0.007771,0.43,392,ic_below_min,False,,0.32
train,DXY,sanctions_emb,90,False,-5.9e-05,0.11443,451,z_below_crit,False,0.043759,0.245,362,bootstrap_ci_includes_zero,False,,0.57
train,DXY,inflation_emb,1,False,0.000117,0.62163,451,z_below_crit,False,0.020039,0.635,451,ic_below_min,False,,0.46
train,DXY,inflation_emb,7,False,0.00026,0.285856,451,z_below_crit,False,0.058754,0.105,445,bootstrap_ci_includes_zero,False,,0.19
train,DXY,inflation_emb,14,False,-0.000179,0.48769,451,z_below_crit,False,0.02969,0.235,438,bootstrap_ci_includes_zero,False,,0.17
train,DXY,inflation_emb,30,False,-0.000106,0.715397,451,z_below_crit,False,0.036527,0.765,422,ic_below_min,False,,0.24
train,DXY,inflation_emb,60,False,1.4e-05,0.833613,451,z_below_crit,False,0.018125,0.625,392,ic_below_min,False,,0.88
train,DXY,inflation_emb,90,False,1.1e-05,0.643462,451,z_below_crit,False,0.093041,0.965,362,ic_below_min,False,,0.94
train,DXY,banking_emb,1,False,-0.000298,0.226397,451,z_below_crit,False,0.08202,0.055,451,bootstrap_ci_includes_zero,False,,0.28
train,DXY,banking_emb,7,False,1.8e-05,0.944153,451,z_below_crit,False,0.033462,0.235,445,bootstrap_ci_includes_zero,False,,0.24
train,DXY,banking_emb,14,False,-0.000177,0.504964,451,z_below_crit,False,0.017796,0.345,438,bootstrap_ci_includes_zero,False,,0.32
train,DXY,banking_emb,30,False,-3.5e-05,0.910061,451,z_below_crit,False,0.015501,0.625,422,ic_below_min,False,,0.28
train,DXY,banking_emb,60,False,1.5e-05,0.808763,451,z_below_crit,False,0.044172,0.215,392,bootstrap_ci_includes_zero,False,,0.41
train,DXY,banking_emb,90,False,-3e-06,0.920002,451,z_below_crit,True,0.114847,0.02,362,ok,False,,0.47
train,DXY,gold_emb,1,False,0.000195,0.411791,451,z_below_crit,False,0.008549,0.445,451,ic_below_min,False,,0.19
train,DXY,gold_emb,7,False,2.6e-05,0.912572,451,z_below_crit,False,0.038172,0.18,445,bootstrap_ci_includes_zero,False,,0.2
train,DXY,gold_emb,14,False,0.000106,0.670924,451,z_below_crit,False,0.12373,0.995,438,ic_below_min,False,,0.22
train,DXY,gold_emb,30,False,0.000381,0.176153,451,z_below_crit,False,0.059992,0.855,422,ic_below_min,False,,0.23
train,DXY,gold_emb,60,False,2.6e-05,0.659224,451,z_below_crit,False,0.009061,0.565,392,ic_below_min,False,,0.35
train,DXY,gold_emb,90,False,2e-05,0.491226,451,z_below_crit,False,0.00916,0.54,362,ic_below_min,False,,0.54
train,BRENT,oil_emb,1,False,-0.000527,0.609429,450,z_below_crit,False,0.023864,0.295,450,bootstrap_ci_includes_zero,False,,0.21
train,BRENT,oil_emb,7,False,0.001331,0.227282,450,z_below_crit,False,0.027163,0.735,444,ic_below_min,False,,0.2
train,BRENT,oil_emb,14,False,0.000471,0.693369,450,z_below_crit,False,0.040033,0.275,437,bootstrap_ci_includes_zero,False,,0.2
train,BRENT,oil_emb,30,False,-0.000143,0.913008,450,z_below_crit,False,0.110408,0.975,421,ic_below_min,False,,0.25
train,BRENT,oil_emb,60,False,0.00017,0.671582,450,z_below_crit,False,0.054432,0.805,391,ic_below_min,False,,0.33
train,BRENT,oil_emb,90,False,5.3e-05,0.790823,450,z_below_crit,False,0.051871,0.815,361,ic_below_min,False,,0.48
train,BRENT,rate_emb,1,False,-0.000529,0.649526,450,z_below_crit,False,0.022039,0.345,450,bootstrap_ci_includes_zero,False,,0.22
train,BRENT,rate_emb,7,False,0.000848,0.480087,450,z_below_crit,False,0.046428,0.79,444,ic_below_min,False,,0.2
train,BRENT,rate_emb,14,False,-1.8e-05,0.988517,450,z_below_crit,False,0.01208,0.53,437,ic_below_min,False,,0.2
train,BRENT,rate_emb,30,False,-0.001509,0.261208,450,z_below_crit,False,0.069155,0.1,421,bootstrap_ci_includes_zero,False,,0.25
train,BRENT,rate_emb,60,False,-0.000255,0.518506,450,z_below_crit,False,0.063155,0.13,391,bootstrap_ci_includes_zero,False,,0.38
train,BRENT,rate_emb,90,False,0.000118,0.475698,450,z_below_crit,False,0.069731,0.845,361,ic_below_min,False,,0.49
train,BRENT,ruble_emb,1,False,-0.000368,0.757482,450,z_below_crit,False,0.068642,0.075,450,bootstrap_ci_includes_zero,False,,0.19
train,BRENT,ruble_emb,7,False,-0.002265,0.066474,450,z_below_crit,False,0.05001,0.835,444,ic_below_min,False,,0.19
train,BRENT,ruble_emb,14,False,0.00029,0.82525,450,z_below_crit,False,0.039041,0.215,437,bootstrap_ci_includes_zero,False,,0.2
train,BRENT,ruble_emb,30,False,0.001352,0.329994,450,z_below_crit,False,0.093502,0.06,421,bootstrap_ci_includes_zero,False,,0.27
train,BRENT,ruble_emb,60,False,-5.9e-05,0.885158,450,z_below_crit,False,0.007006,0.555,391,ic_below_min,False,,0.36
train,BRENT,ruble_emb,90,False,0.000125,0.461724,450,z_below_crit,False,0.042096,0.76,361,ic_below_min,False,,0.48
train,BRENT,sanctions_emb,1,False,0.000238,0.827924,450,z_below_crit,False,0.020228,0.36,450,bootstrap_ci_includes_zero,False,,0.23
train,BRENT,sanctions_emb,7,False,0.000739,0.518606,450,z_below_crit,False,0.011133,0.485,444,bootstrap_ci_includes_zero,False,,0.24
train,BRENT,sanctions_emb,14,False,-0.000389,0.750526,450,z_below_crit,False,0.005714,0.435,437,ic_below_min,False,,0.23
train,BRENT,sanctions_emb,30,False,8.1e-05,0.95227,450,z_below_crit,False,0.052997,0.845,421,ic_below_min,False,,0.27
train,BRENT,sanctions_emb,60,False,-0.000188,0.621866,450,z_below_crit,False,0.000213,0.48,391,ic_below_min,False,,0.34
train,BRENT,sanctions_emb,90,False,-0.000112,0.506767,450,z_below_crit,False,0.031869,0.285,361,bootstrap_ci_includes_zero,False,,0.51
train,BRENT,inflation_emb,1,False,0.001241,0.273603,450,z_below_crit,False,0.015296,0.38,450,bootstrap_ci_includes_zero,False,,0.17
train,BRENT,inflation_emb,7,False,0.001603,0.171952,450,z_below_crit,False,0.076004,0.06,444,bootstrap_ci_includes_zero,False,,0.22
train,BRENT,inflation_emb,14,False,0.000596,0.633319,450,z_below_crit,False,0.000254,0.48,437,ic_below_min,False,,0.19
train,BRENT,inflation_emb,30,False,0.001251,0.359743,450,z_below_crit,False,0.03785,0.735,421,ic_below_min,False,,0.22
train,BRENT,inflation_emb,60,False,-3.6e-05,0.91036,450,z_below_crit,False,0.058754,0.105,391,bootstrap_ci_includes_zero,False,,0.32
train,BRENT,inflation_emb,90,False,4e-06,0.970823,450,z_below_crit,False,0.066245,0.155,361,bootstrap_ci_includes_zero,False,,0.51
train,BRENT,banking_emb,1,False,0.000202,0.863346,450,z_below_crit,True,0.111886,0.035,450,ok,False,,0.17
train,BRENT,banking_emb,7,False,-0.000285,0.816015,450,z_below_crit,False,0.04297,0.185,444,bootstrap_ci_includes_zero,False,,0.16
train,BRENT,banking_emb,14,False,0.000143,0.90993,450,z_below_crit,False,0.018136,0.355,437,bootstrap_ci_includes_zero,False,,0.19
train,BRENT,banking_emb,30,False,-0.001677,0.238005,450,z_below_crit,False,0.004115,0.405,421,ic_below_min,False,,0.23
train,BRENT,banking_emb,60,False,0.000195,0.585168,450,z_below_crit,False,0.050506,0.2,391,bootstrap_ci_includes_zero,False,,0.33
train,BRENT,banking_emb,90,False,-6e-05,0.661305,450,z_below_crit,False,0.014385,0.59,361,ic_below_min,False,,0.47
train,BRENT,gold_emb,1,False,0.000984,0.386108,450,z_below_crit,False,0.019493,0.6,450,ic_below_min,False,,0.19
train,BRENT,gold_emb,7,True,0.002815,0.014585,450,ok,False,0.017949,0.33,444,bootstrap_ci_includes_zero,False,,0.21
train,BRENT,gold_emb,14,False,-0.000118,0.923129,450,z_below_crit,False,0.008556,0.54,437,ic_below_min,False,,0.21
train,BRENT,gold_emb,30,False,-0.000128,0.92377,450,z_below_crit,False,0.055355,0.845,421,ic_below_min,False,,0.24
train,BRENT,gold_emb,60,False,3.2e-05,0.917396,450,z_below_crit,False,0.029198,0.32,391,bootstrap_ci_includes_zero,False,,0.39
train,BRENT,gold_emb,90,False,0.000154,0.329361,450,z_below_crit,False,0.015774,0.395,361,bootstrap_ci_includes_zero,False,,0.45
train,MSCI_INDIA,oil_emb,1,False,0.000425,0.329227,449,z_below_crit,False,0.121327,1.0,449,ic_below_min,False,,0.19
train,MSCI_INDIA,oil_emb,7,False,0.00066,0.147059,449,z_below_crit,False,0.027045,0.31,443,bootstrap_ci_includes_zero,False,,0.21
train,MSCI_INDIA,oil_emb,14,False,-0.00014,0.768419,449,z_below_crit,False,0.010794,0.435,436,bootstrap_ci_includes_zero,False,,0.17
train,MSCI_INDIA,oil_emb,30,False,-0.000323,0.309407,449,z_below_crit,False,0.050234,0.825,420,ic_below_min,False,,0.2
train,MSCI_INDIA,oil_emb,60,False,6.3e-05,0.594359,449,z_below_crit,False,0.060387,0.15,390,bootstrap_ci_includes_zero,False,,0.33
train,MSCI_INDIA,oil_emb,90,False,-8e-06,0.895542,449,z_below_crit,False,0.043008,0.795,360,ic_below_min,False,,0.44
train,MSCI_INDIA,rate_emb,1,False,0.000692,0.158527,449,z_below_crit,False,0.080879,0.065,449,bootstrap_ci_includes_zero,False,,0.23
train,MSCI_INDIA,rate_emb,7,False,-0.000187,0.711828,449,z_below_crit,False,0.006496,0.51,443,ic_below_min,False,,0.17
train,MSCI_INDIA,rate_emb,14,False,-0.000375,0.479298,449,z_below_crit,False,0.005776,0.55,436,ic_below_min,False,,0.22
train,MSCI_INDIA,rate_emb,30,False,0.000402,0.25025,449,z_below_crit,False,0.044657,0.205,420,bootstrap_ci_includes_zero,False,,0.21
train,MSCI_INDIA,rate_emb,60,False,-0.000172,0.215329,449,z_below_crit,False,0.046895,0.79,390,ic_below_min,False,,0.33
train,MSCI_INDIA,rate_emb,90,False,-2.8e-05,0.566817,449,z_below_crit,False,0.000676,0.515,360,ic_below_min,False,,0.49
train,MSCI_INDIA,ruble_emb,1,False,6e-05,0.904635,449,z_below_crit,False,0.016305,0.605,449,ic_below_min,False,,0.17
train,MSCI_INDIA,ruble_emb,7,False,0.000387,0.454643,449,z_below_crit,False,0.07532,0.91,443,ic_below_min,False,,0.19
train,MSCI_INDIA,ruble_emb,14,False,-0.000192,0.72569,449,z_below_crit,False,0.116995,0.99,436,ic_below_min,False,,0.21
train,MSCI_INDIA,ruble_emb,30,False,0.000219,0.548321,449,z_below_crit,False,0.071656,0.92,420,ic_below_min,False,,0.22
train,MSCI_INDIA,ruble_emb,60,False,1e-06,0.993349,449,z_below_crit,False,0.068355,0.885,390,ic_below_min,False,,0.35
train,MSCI_INDIA,ruble_emb,90,False,0.0,0.998842,449,z_below_crit,False,0.02077,0.355,360,bootstrap_ci_includes_zero,False,,0.46
train,MSCI_INDIA,sanctions_emb,1,False,-0.000474,0.301543,449,z_below_crit,False,0.027734,0.285,449,bootstrap_ci_includes_zero,False,,0.16
train,MSCI_INDIA,sanctions_emb,7,False,4.7e-05,0.920965,449,z_below_crit,False,0.021837,0.65,443,ic_below_min,False,,0.17
train,MSCI_INDIA,sanctions_emb,14,False,-0.000427,0.388603,449,z_below_crit,False,0.003626,0.565,436,ic_below_min,False,,0.18
train,MSCI_INDIA,sanctions_emb,30,False,-0.000171,0.615438,449,z_below_crit,False,0.024676,0.3,420,bootstrap_ci_includes_zero,False,,0.24
train,MSCI_INDIA,sanctions_emb,60,False,4.8e-05,0.722815,449,z_below_crit,False,0.050789,0.765,390,ic_below_min,False,,0.31
train,MSCI_INDIA,sanctions_emb,90,False,-5e-06,0.944054,449,z_below_crit,False,0.119149,0.99,360,ic_below_min,False,,0.46
train,MSCI_INDIA,inflation_emb,1,False,-0.000126,0.791654,449,z_below_crit,False,0.041225,0.82,449,ic_below_min,False,,0.19
train,MSCI_INDIA,inflation_emb,7,False,-0.000307,0.530072,449,z_below_crit,False,0.035626,0.755,443,ic_below_min,False,,0.19
train,MSCI_INDIA,inflation_emb,14,False,0.000786,0.128546,449,z_below_crit,False,0.067171,0.885,436,ic_below_min,False,,0.22
train,MSCI_INDIA,inflation_emb,30,False,0.000187,0.605102,449,z_below_crit,False,0.022561,0.6,420,ic_below_min,False,,0.24
train,MSCI_INDIA,inflation_emb,60,False,-6e-05,0.72169,449,z_below_crit,False,0.050616,0.875,390,ic_below_min,False,,0.3
train,MSCI_INDIA,inflation_emb,90,False,2e-05,0.797722,449,z_below_crit,False,0.043881,0.25,360,bootstrap_ci_includes_zero,False,,0.48
train,MSCI_INDIA,banking_emb,1,False,1.6e-05,0.975035,449,z_below_crit,False,0.036699,0.245,449,bootstrap_ci_includes_zero,False,,0.17
train,MSCI_INDIA,banking_emb,7,False,0.000156,0.759941,449,z_below_crit,False,0.059368,0.83,443,ic_below_min,False,,0.17
train,MSCI_INDIA,banking_emb,14,False,0.000396,0.452323,449,z_below_crit,False,0.072087,0.12,436,bootstrap_ci_includes_zero,False,,0.22
train,MSCI_INDIA,banking_emb,30,False,-0.000403,0.201761,449,z_below_crit,False,0.076169,0.89,420,ic_below_min,False,,0.21
train,MSCI_INDIA,banking_emb,60,False,-5e-06,0.956765,449,z_below_crit,False,0.033965,0.235,390,bootstrap_ci_includes_zero,False,,0.33
train,MSCI_INDIA,banking_emb,90,False,-3.4e-05,0.332736,449,z_below_crit,False,0.01372,0.41,360,bootstrap_ci_includes_zero,False,,0.46
train,MSCI_INDIA,gold_emb,1,False,0.000227,0.637102,449,z_below_crit,False,0.008451,0.59,449,ic_below_min,False,,0.17
train,MSCI_INDIA,gold_emb,7,False,0.000291,0.540532,449,z_below_crit,False,0.039221,0.775,443,ic_below_min,False,,0.21
train,MSCI_INDIA,gold_emb,14,False,0.000367,0.463301,449,z_below_crit,False,0.027985,0.685,436,ic_below_min,False,,0.22
train,MSCI_INDIA,gold_emb,30,False,-3.4e-05,0.91703,449,z_below_crit,False,0.042059,0.22,420,bootstrap_ci_includes_zero,False,,0.24
train,MSCI_INDIA,gold_emb,60,False,5.9e-05,0.685409,449,z_below_crit,False,0.087532,0.955,390,ic_below_min,False,,0.32
train,MSCI_INDIA,gold_emb,90,False,5.3e-05,0.444996,449,z_below_crit,False,0.054542,0.855,360,ic_below_min,False,,0.45
train,CHINA_H_SHARES,oil_emb,1,False,1e-05,0.990913,430,z_below_crit,False,0.086328,0.97,430,ic_below_min,False,,0.19
train,CHINA_H_SHARES,oil_emb,7,False,0.000279,0.770472,430,z_below_crit,False,0.021407,0.335,424,bootstrap_ci_includes_zero,False,,0.14
train,CHINA_H_SHARES,oil_emb,14,False,-8.5e-05,0.93339,430,z_below_crit,False,0.009298,0.565,417,ic_below_min,False,,0.21
train,CHINA_H_SHARES,oil_emb,30,False,0.000522,0.436129,430,z_below_crit,False,0.079905,0.925,401,ic_below_min,False,,0.22
train,CHINA_H_SHARES,oil_emb,60,False,-6e-06,0.982174,430,z_below_crit,False,0.034562,0.295,371,bootstrap_ci_includes_zero,False,,0.31
train,CHINA_H_SHARES,oil_emb,90,False,1.8e-05,0.881518,430,z_below_crit,True,0.117094,0.03,341,ok,False,,0.47
train,CHINA_H_SHARES,rate_emb,1,False,0.001242,0.217829,430,z_below_crit,False,0.090139,0.945,430,ic_below_min,False,,0.16
train,CHINA_H_SHARES,rate_emb,7,False,0.000189,0.855316,430,z_below_crit,False,0.047122,0.175,424,bootstrap_ci_includes_zero,False,,0.2
train,CHINA_H_SHARES,rate_emb,14,True,-0.002277,0.036404,430,ok,False,0.077115,0.105,417,bootstrap_ci_includes_zero,False,,0.17
train,CHINA_H_SHARES,rate_emb,30,False,0.000461,0.459163,430,z_below_crit,False,0.020217,0.315,401,bootstrap_ci_includes_zero,False,,0.25
train,CHINA_H_SHARES,rate_emb,60,False,0.000131,0.600798,430,z_below_crit,False,0.030953,0.285,371,bootstrap_ci_includes_zero,False,,0.32
train,CHINA_H_SHARES,rate_emb,90,False,-9e-06,0.92775,430,z_below_crit,False,0.045211,0.765,341,ic_below_min,False,,0.47
train,CHINA_H_SHARES,ruble_emb,1,False,0.001706,0.097096,430,z_below_crit,False,0.037078,0.2,430,bootstrap_ci_includes_zero,False,,0.17
train,CHINA_H_SHARES,ruble_emb,7,True,-0.002731,0.0111,430,ok,False,0.071962,0.07,424,bootstrap_ci_includes_zero,False,,0.21
train,CHINA_H_SHARES,ruble_emb,14,False,0.000682,0.549378,430,z_below_crit,False,0.032448,0.71,417,ic_below_min,False,,0.21
train,CHINA_H_SHARES,ruble_emb,30,False,-0.000172,0.801662,430,z_below_crit,False,0.02403,0.68,401,ic_below_min,False,,0.24
train,CHINA_H_SHARES,ruble_emb,60,False,0.000116,0.683793,430,z_below_crit,False,0.084443,0.1,371,bootstrap_ci_includes_zero,False,,0.33
train,CHINA_H_SHARES,ruble_emb,90,False,-9.7e-05,0.468667,430,z_below_crit,False,0.075634,0.91,341,ic_below_min,False,,0.44
train,CHINA_H_SHARES,sanctions_emb,1,False,-0.000707,0.458028,430,z_below_crit,False,0.033286,0.745,430,ic_below_min,False,,0.16
train,CHINA_H_SHARES,sanctions_emb,7,False,0.000488,0.621675,430,z_below_crit,False,0.054668,0.845,424,ic_below_min,False,,0.17
train,CHINA_H_SHARES,sanctions_emb,14,False,0.00046,0.657107,430,z_below_crit,False,0.021891,0.6,417,ic_below_min,False,,0.19
train,CHINA_H_SHARES,sanctions_emb,30,False,-0.000405,0.536657,430,z_below_crit,False,0.043048,0.19,401,bootstrap_ci_includes_zero,False,,0.24
train,CHINA_H_SHARES,sanctions_emb,60,False,1.4e-05,0.950937,430,z_below_crit,False,0.053888,0.2,371,bootstrap_ci_includes_zero,False,,0.35
train,CHINA_H_SHARES,sanctions_emb,90,False,-3e-05,0.788426,430,z_below_crit,False,0.005294,0.465,341,ic_below_min,False,,0.44
train,CHINA_H_SHARES,inflation_emb,1,False,0.000898,0.362935,430,z_below_crit,False,0.005978,0.54,430,ic_below_min,False,,0.17
train,CHINA_H_SHARES,inflation_emb,7,False,-5.9e-05,0.954041,430,z_below_crit,False,0.049628,0.14,424,bootstrap_ci_includes_zero,False,,0.19
train,CHINA_H_SHARES,inflation_emb,14,False,-0.002072,0.052554,430,z_below_crit,False,0.071265,0.1,417,bootstrap_ci_includes_zero,False,,0.19
train,CHINA_H_SHARES,inflation_emb,30,False,0.000338,0.653291,430,z_below_crit,False,0.035394,0.265,401,bootstrap_ci_includes_zero,False,,0.25
train,CHINA_H_SHARES,inflation_emb,60,False,0.000204,0.575337,430,z_below_crit,False,0.027164,0.305,371,bootstrap_ci_includes_zero,False,,0.32
train,CHINA_H_SHARES,inflation_emb,90,False,-0.000115,0.46458,430,z_below_crit,False,0.065195,0.85,341,ic_below_min,False,,0.43
train,CHINA_H_SHARES,banking_emb,1,False,-4.9e-05,0.961207,430,z_below_crit,False,0.06595,0.125,430,bootstrap_ci_includes_zero,False,,0.19
train,CHINA_H_SHARES,banking_emb,7,False,-2e-05,0.984786,430,z_below_crit,False,0.03391,0.78,424,ic_below_min,False,,0.17
train,CHINA_H_SHARES,banking_emb,14,False,-0.000221,0.839058,430,z_below_crit,False,0.000462,0.55,417,ic_below_min,False,,0.18
train,CHINA_H_SHARES,banking_emb,30,False,-1.4e-05,0.982552,430,z_below_crit,False,0.013281,0.585,401,ic_below_min,False,,0.25
train,CHINA_H_SHARES,banking_emb,60,False,-6e-05,0.775312,430,z_below_crit,False,0.050401,0.815,371,ic_below_min,False,,0.32
train,CHINA_H_SHARES,banking_emb,90,False,3.3e-05,0.670929,430,z_below_crit,False,0.086916,0.945,341,ic_below_min,False,,0.46
train,CHINA_H_SHARES,gold_emb,1,False,-6.6e-05,0.946774,430,z_below_crit,False,0.031245,0.27,430,bootstrap_ci_includes_zero,False,,0.16
train,CHINA_H_SHARES,gold_emb,7,False,-0.000196,0.844726,430,z_below_crit,False,0.058816,0.12,424,bootstrap_ci_includes_zero,False,,0.19
train,CHINA_H_SHARES,gold_emb,14,False,-0.000947,0.36943,430,z_below_crit,False,0.073208,0.115,417,bootstrap_ci_includes_zero,False,,0.2
train,CHINA_H_SHARES,gold_emb,30,False,0.000338,0.571967,430,z_below_crit,False,0.066201,0.095,401,bootstrap_ci_includes_zero,False,,0.22
train,CHINA_H_SHARES,gold_emb,60,False,-0.000123,0.627352,430,z_below_crit,False,0.022039,0.305,371,bootstrap_ci_includes_zero,False,,0.29
train,CHINA_H_SHARES,gold_emb,90,False,1.7e-05,0.884466,430,z_below_crit,False,0.053638,0.8,341,ic_below_min,False,,0.47
train,FTSE_CHINA_50,oil_emb,1,False,0.000213,0.823732,430,z_below_crit,False,0.058418,0.86,430,ic_below_min,False,,0.17
train,FTSE_CHINA_50,oil_emb,7,False,0.000506,0.61805,430,z_below_crit,False,0.013792,0.41,424,bootstrap_ci_includes_zero,False,,0.19
train,FTSE_CHINA_50,oil_emb,14,False,7.3e-05,0.946394,430,z_below_crit,False,0.043861,0.78,417,ic_below_min,False,,0.17
train,FTSE_CHINA_50,oil_emb,30,False,0.000639,0.381593,430,z_below_crit,False,0.063972,0.905,401,ic_below_min,False,,0.24
train,FTSE_CHINA_50,oil_emb,60,False,2.5e-05,0.929246,430,z_below_crit,False,0.043546,0.235,371,bootstrap_ci_includes_zero,False,,0.3
train,FTSE_CHINA_50,oil_emb,90,False,1e-05,0.941499,430,z_below_crit,True,0.144466,0.015,341,ok,False,,0.46
train,FTSE_CHINA_50,rate_emb,1,False,0.001206,0.261314,430,z_below_crit,False,0.094911,0.95,430,ic_below_min,False,,0.21
train,FTSE_CHINA_50,rate_emb,7,False,0.000302,0.784567,430,z_below_crit,False,0.034786,0.25,424,bootstrap_ci_includes_zero,False,,0.17
train,FTSE_CHINA_50,rate_emb,14,True,-0.002503,0.030422,430,ok,False,0.07794,0.09,417,bootstrap_ci_includes_zero,False,,0.21
train,FTSE_CHINA_50,rate_emb,30,False,0.000691,0.305612,430,z_below_crit,False,0.024829,0.28,401,bootstrap_ci_includes_zero,False,,0.22
train,FTSE_CHINA_50,rate_emb,60,False,0.000109,0.683586,430,z_below_crit,False,0.052403,0.19,371,bootstrap_ci_includes_zero,False,,0.32
