dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,29,news_mentions,60,,False,False,0.012497849810147071,0.575,940
S1,29,news_mentions,90,,False,False,0.02371821036440311,0.305,910
S1,30,news_mentions,1,,False,False,0.027345788793570792,0.785,999
S1,30,news_mentions,7,,False,False,0.037146953020701284,0.835,993
S1,30,news_mentions,14,,False,False,0.01872193059400455,0.7,986
S1,30,news_mentions,30,,False,False,0.01767141683022312,0.69,970
S1,30,news_mentions,60,,False,False,0.04155942031978032,0.885,940
S1,30,news_mentions,90,,False,False,0.016293738299353936,0.335,910
S1,31,news_mentions,1,,False,False,0.02417410690793446,0.215,999
S1,31,news_mentions,7,,False,False,0.018291704514171257,0.735,993
S1,31,news_mentions,14,,False,False,0.019121239699605545,0.755,986
S1,31,news_mentions,30,,False,False,0.030922269403526933,0.83,970
S1,31,news_mentions,60,,False,False,0.027363754444279718,0.23,940
S1,31,news_mentions,90,,False,False,6.970807015801802e-05,0.52,910
S1,32,news_mentions,1,,False,False,0.03005618386761261,0.22,999
S1,32,news_mentions,7,,False,False,0.06844444127930474,0.96,993
S1,32,news_mentions,14,,False,False,0.029231120629814675,0.845,986
S1,32,news_mentions,30,,False,True,0.04975901077126962,0.045,970
S1,32,news_mentions,60,,False,False,0.04984343596447387,0.93,940
S1,32,news_mentions,90,,False,False,0.002593415813551618,0.445,910
S1,33,news_mentions,1,,False,False,0.003653310654857305,0.445,999
S1,33,news_mentions,7,,False,False,0.02105252874415364,0.75,993
S1,33,news_mentions,14,,False,False,0.007961944739361317,0.345,986
S1,33,news_mentions,30,,False,False,0.024042047922104556,0.275,970
S1,33,news_mentions,60,,False,False,0.035091282410090976,0.16,940
S1,33,news_mentions,90,,False,False,0.03222443950533555,0.845,910
S1,34,news_mentions,1,,False,False,0.03628112644192449,0.85,999
S1,34,news_mentions,7,,False,False,0.027616538417919185,0.82,993
S1,34,news_mentions,14,,False,True,0.07131587001324943,0.035,986
