dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,0,news_mentions,1,,False,False,0.09440711386152888,0.7587122040071465,995
S1,0,news_mentions,7,,False,False,-0.8985977027515766,0.3433902625199245,993
S1,0,news_mentions,14,,False,False,-1.6942783007993332,0.1933441556681226,986
S1,0,news_mentions,30,,False,False,0.1757544404992972,0.675140980855608,970
S1,0,news_mentions,60,,False,False,1.8214692322237578,0.17746585987062016,940
S1,0,news_mentions,90,,False,False,1.431579682779805,0.23182085403270722,910
S1,1,news_mentions,1,,False,False,-1.074659108605494,0.30014907907008226,995
S1,1,news_mentions,7,,False,False,0.042732396113902484,0.8362726564660933,993
S1,1,news_mentions,14,,False,False,1.6980127417896826,0.19285446379896568,986
S1,1,news_mentions,30,,False,False,0.8072583840869719,0.3691566394149741,970
S1,1,news_mentions,60,,False,False,-0.36480101204562676,0.545998716352244,940
S1,1,news_mentions,90,,False,False,0.2592620081087886,0.6107520144507489,910
S1,2,news_mentions,1,,False,False,3.407075587468467,0.06521641605088421,995
S1,2,news_mentions,7,,False,False,0.03601691020700257,0.8495196365194262,993
S1,2,news_mentions,14,,False,False,-0.40365121715598906,0.5253580819389355,986
S1,2,news_mentions,30,,False,False,-0.2614931802725544,0.6092133947155306,970
S1,2,news_mentions,60,,False,False,-0.47782932278453727,0.48957914682892895,940
S1,2,news_mentions,90,,False,False,-0.07322935086519551,0.7867534414784153,910
S1,3,news_mentions,1,,False,False,-1.8090422815170077,0.17893180907889,995
S1,3,news_mentions,7,,False,False,-1.006332852749671,0.3160290981655693,993
S1,3,news_mentions,14,,False,False,2.901945569282278,0.08879007410178046,986
S1,3,news_mentions,30,,False,False,0.015582111974112496,0.900685510712434,970
S1,3,news_mentions,60,,False,False,-3.268316573923438,0.07095199499161967,940
S1,3,news_mentions,90,,False,False,0.1038672552040395,0.7473118240994915,910
S1,4,news_mentions,1,,False,False,2.8173376692718186,0.09356718586186177,995
S1,4,news_mentions,7,,False,False,-0.02131755052709877,0.8839470399865075,993
S1,4,news_mentions,14,,False,False,-0.9776544840006316,0.3230228698374066,986
S1,4,news_mentions,30,,False,False,0.8133056346887925,0.3673702367231408,970
S1,4,news_mentions,60,,False,False,-0.11363625862667076,0.7361175026530017,940
S1,4,news_mentions,90,,False,False,-0.9134479818744948,0.33945700873123247,910
S1,5,news_mentions,1,,False,False,-0.2847116375029071,0.5937495563388224,995
S1,5,news_mentions,7,,False,False,0.7090823542722888,0.3999528102493226,993
S1,5,news_mentions,14,,False,False,0.004850759979723543,0.9444885338684968,986
S1,5,news_mentions,30,,False,False,5.447964693985581,0.019796018568663202,970
S1,5,news_mentions,60,,False,False,-7.715398792536381e-05,0.9929935618935202,940
S1,5,news_mentions,90,,False,False,1.1192450026721634,0.29036400703082094,910
S1,6,news_mentions,1,,False,False,0.9786000868320268,0.32278686682679236,995
S1,6,news_mentions,7,,False,False,0.022095262102531262,0.8818643529492782,993
S1,6,news_mentions,14,,False,False,-0.8334679994710923,0.36149639762032953,986
S1,6,news_mentions,30,,False,False,1.0295589881547575,0.31051713096552713,970
S1,6,news_mentions,60,,False,True,-6.677771010391395,0.009913222291724772,940
S1,6,news_mentions,90,,False,False,-0.014651907350637365,0.9036822708430248,910
S1,7,news_mentions,1,,False,False,-0.01675756898699946,0.8970271200130495,995
S1,7,news_mentions,7,,False,False,-0.4578071282371209,0.49880929249566325,993
S1,7,news_mentions,14,,False,False,0.36395766907482824,0.5464561592235845,986
S1,7,news_mentions,30,,False,False,-0.13069481525633897,0.7177920180145296,970
S1,7,news_mentions,60,,False,False,0.6222404385532195,0.4304163324587838,940
S1,7,news_mentions,90,,False,False,-0.14775521152229018,0.7007803575997206,910
S1,8,news_mentions,1,,False,False,0.08362511910198916,0.7725042412941255,995
S1,8,news_mentions,7,,False,False,1.5767966345855213,0.20952019549766648,993
S1,8,news_mentions,14,,False,False,0.13689534355435443,0.7114672036098083,986
S1,8,news_mentions,30,,False,False,5.897573702711505,0.015343964531205038,970
S1,8,news_mentions,60,,False,False,0.545099014947204,0.46051284436570794,940
S1,8,news_mentions,90,,False,False,0.5453375721496173,0.46042092485740277,910
S1,9,news_mentions,1,,False,False,0.01551707650310422,0.9008912523167684,995
S1,9,news_mentions,7,,False,False,-0.06550401271970901,0.7980524685051665,993
S1,9,news_mentions,14,,False,False,-2.356353177206528,0.12509666781598272,986
S1,9,news_mentions,30,,False,False,1.1692540907764448,0.2798252653082075,970
S1,9,news_mentions,60,,False,False,-0.5705262813570288,0.45024049565878177,940
S1,9,news_mentions,90,,False,False,-0.0004936059863968464,0.9822795695486937,910
S1,10,news_mentions,1,,False,False,3.0152265893691377,0.08279763398785313,995
S1,10,news_mentions,7,,False,False,-3.73780644680389,0.05348024307370578,993
S1,10,news_mentions,14,,False,False,-0.0073767168714067265,0.9315731590119981,986
S1,10,news_mentions,30,,False,False,0.5023018583300373,0.4786619754383846,970
S1,10,news_mentions,60,,False,False,-0.9619032062230493,0.3269620765950182,940
S1,10,news_mentions,90,,False,False,-0.0950350267534455,0.7579422718144879,910
S1,11,news_mentions,1,,False,False,-0.014860630055922067,0.9029996914362024,995
S1,11,news_mentions,7,,False,False,-3.3373613666701556,0.06802532747457485,993
S1,11,news_mentions,14,,False,False,1.8453299446606672,0.17464045756401453,986
S1,11,news_mentions,30,,False,False,0.6708640534352243,0.41295316733667553,970
S1,11,news_mentions,60,,False,False,4.647033831136398,0.03136237206428808,940
S1,11,news_mentions,90,,False,False,-0.016091383172818767,0.8990859240028664,910
S1,12,news_mentions,1,,False,False,-0.20473011005889508,0.6510289557458813,995
S1,12,news_mentions,7,,False,False,0.8726201451853266,0.3504596654452255,993
S1,12,news_mentions,14,,False,False,-0.17940396143647938,0.6719790045023887,986
S1,12,news_mentions,30,,False,False,-1.0759308112199209e-06,0.9991725925811965,970
S1,12,news_mentions,60,,False,False,0.0069635686801876534,0.9335132233887629,940
S1,12,news_mentions,90,,False,False,-3.596630728219682,0.0582157349976712,910
S1,13,news_mentions,1,,False,False,-0.5727385179829838,0.449353176481564,995
S1,13,news_mentions,7,,False,False,2.1188575766957847,0.14581334525875878,993
S1,13,news_mentions,14,,False,False,-0.17524456950542758,0.6755840606826525,986
S1,13,news_mentions,30,,False,False,2.4113602880938036,0.1207862150165683,970
S1,13,news_mentions,60,,False,False,0.05293152338953747,0.818088958457962,940
S1,13,news_mentions,90,,False,False,-0.040632555688066375,0.8402942440654136,910
S1,14,news_mentions,1,,False,False,0.022074847489889273,0.8819184779903709,995
S1,14,news_mentions,7,,False,False,0.5837951575595401,0.44501137226787457,993
S1,14,news_mentions,14,,False,False,0.01722313254883963,0.8956148437297327,986
S1,14,news_mentions,30,,False,False,0.9906125499468941,0.31984272598518254,970
S1,14,news_mentions,60,,False,False,-1.727619811268508,0.18903818101160189,940
S1,14,news_mentions,90,,False,False,-0.3433656270066166,0.5580393583863893,910
S1,15,news_mentions,1,,False,False,0.06550314577851735,0.7980536678880072,995
