dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,43,news_mentions,30,,False,False,0.00026445858163935394,0.41881962305193454,1000
S1,43,news_mentions,60,,False,False,-4.37547211450894e-05,0.23523942154178412,1000
S1,43,news_mentions,90,,False,False,4.359368357964909e-06,0.6354003871515688,1000
S1,44,news_mentions,1,,False,False,0.00032805109382941857,0.310474316973802,1000
S1,44,news_mentions,7,,False,False,3.0587759740306233e-05,0.9252642303778389,1000
S1,44,news_mentions,14,,False,False,9.940730667016363e-05,0.7627083432975699,1000
S1,44,news_mentions,30,,False,False,-0.0005039754956872293,0.14059166592618055,1000
S1,44,news_mentions,60,,False,False,7.693239336071389e-05,0.12597490805737,1000
S1,44,news_mentions,90,,False,False,-1.0236138871588431e-05,0.4120771122819846,1000
S1,45,news_mentions,1,,False,False,-0.0008099060596099508,0.010892438528726123,1000
S1,45,news_mentions,7,,False,False,0.000462731073867439,0.1493585003431266,1000
S1,45,news_mentions,14,,False,False,-0.0003849605337344661,0.23618625551721717,1000
S1,45,news_mentions,30,,False,False,0.0007448733826596103,0.025275633732150915,1000
S1,45,news_mentions,60,,False,False,4.199403321660809e-05,0.47063410835250385,1000
S1,45,news_mentions,90,,False,False,-1.6641523395247582e-06,0.8889459730110036,1000
S1,46,news_mentions,1,,False,False,-0.00037027792924195977,0.23145808558948766,1000
S1,46,news_mentions,7,,False,False,-0.0001928898534241969,0.5346519724922381,1000
S1,46,news_mentions,14,,False,False,-0.00023096854867039367,0.4602905380913709,1000
S1,46,news_mentions,30,,False,False,-0.00018104595280016216,0.5694009149846408,1000
S1,46,news_mentions,60,,False,False,2.1324201419777985e-06,0.9462086548152806,1000
S1,46,news_mentions,90,,False,False,-3.116883178932748e-06,0.6570516541044908,1000
S1,47,news_mentions,1,,False,True,-0.0009129614420119919,0.00422600422523578,1000
S1,47,news_mentions,7,,False,False,-0.0006615851538695646,0.04039638069408924,1000
S1,47,news_mentions,14,,False,False,-0.00015886782511000106,0.6233080176749797,1000
S1,47,news_mentions,30,,False,False,-0.0003468603781059775,0.3010175088864324,1000
S1,47,news_mentions,60,,False,False,-9.948704520128056e-07,0.9748661289054805,1000
S1,47,news_mentions,90,,False,False,3.0580130076056498e-06,0.6453289886590756,1000
S1,48,news_mentions,1,,False,False,-0.0004100159555173941,0.1977531543526474,1000
S1,48,news_mentions,7,,False,False,0.0001542241624869974,0.6293845456486498,1000
S1,48,news_mentions,14,,False,False,3.1585503742170004e-06,0.9921549990135676,1000
S1,48,news_mentions,30,,False,False,-9.804583638723733e-05,0.767868617747534,1000
S1,48,news_mentions,60,,False,False,3.2127733604048257e-06,0.923606162300767,1000
S1,48,news_mentions,90,,False,False,-3.1114937074781847e-06,0.7292812124067585,1000
S1,49,news_mentions,1,,False,False,-0.00025590440144077883,0.4103607844460664,1000
S1,49,news_mentions,7,,False,False,0.00016081705479349185,0.6093938797798815,1000
S1,49,news_mentions,14,,False,False,-0.0002677609656469056,0.39450724578593466,1000
S1,49,news_mentions,30,,False,False,0.00021253575906354265,0.5054620320011509,1000
S1,49,news_mentions,60,,False,False,-2.5513820938053695e-06,0.9409655602655091,1000
S1,49,news_mentions,90,,False,False,1.3946461971748665e-06,0.8360583869689231,1000
S1,50,news_mentions,1,,False,False,0.00040499062048221453,0.18240368857104494,1000
S1,50,news_mentions,7,,False,False,0.0003160069124654097,0.30124152699437134,1000
S1,50,news_mentions,14,,False,False,0.00024211820948438697,0.42997345924543673,1000
S1,50,news_mentions,30,,False,False,0.0002419993282860942,0.44559674646767733,1000
S1,50,news_mentions,60,,False,False,-4.013738479620009e-05,0.20174117218601806,1000
S1,50,news_mentions,90,,False,False,1.7779930119898886e-06,0.8148513294266428,1000
S1,51,news_mentions,1,,False,False,-0.00032906099513422296,0.27563050929221844,1000
